bar dark chocolate pretzel,"[['UNSWEETENED CHOCOLATE', ' CANE SUGAR', ' COCOA BUTTER'], ' COCOA BUTTER)', ['NON-GMO SOY PROTEIN ISOLATE', ' TAPIOCA STARCH AND SALT'], ' TAPIOCA SYRUP', ' AGAVE SYRUP', ' NON-GMO BROWN CRISP RICE', ' RICE BRAN', ' SOY LECITHIN', ' NATURAL FLAVOR', ' GUM ACACIA', ' SEA SALT']",11
coconut pecan,"['Oats', ' Unsweetened Coconut Flakes', ' Pecans', ' Agave Nectar', ' Brown Sugar', ' Raisins', ' Flax Seeds', ' Dark Chocolate', ' Coconut Oil', ' Sea Salt', ' Love']",11
granola bar chocolate and sea salt craft seed bar,"[['ORGANIC SUNFLOWER SEEDS', ' ORGANIC PUMPKIN SEEDS', ' FLAX SEEDS'], ' FLAX SEEDS) GLUTEN-FREE CERTIFIED OATS', ' BROWN RICE SYRUP', ' MAPLE SYRUP', ['ORGANIC CANE SUGAR', ' ORGANIC CHOCOLATE LIQUOR', ' ORGANIC COCOA BUTTER', ' ORGANIC VANILLA EXTRACT'], ' ORGANIC COCOA BUTTER', ' SEA SALT']",7
luna protein chocolate salted caramel bar,"['Soy Protein Isolate', ' Organic Cane Syrup', ' Organic Dried Cane Syrup', ['Chicory Extract'], ' Vegetable Glycerin', ' Palm Kernel Oil', ' Vegetable Glycerin', ' Macadamia Nut Butter', ' Cocoa&#161']",9
luna protein chocolate peanut butter bar,"[['Soy Protein Isolate', ' Whey Protein Concentrate'], ' Organic Evaporated Cane Juice', ['Organic Evaporated Cane Juice', ' Fractionated Palm Kernel Oil', ' Cocoa', ' Soy Lecithin And Organic Vanilla Extract'], ' Cocoa', ' Organic Peanut Butter', ['Chicory Extract'], ' Glycerine', ' Natural Flavors', ' Salt', ' Soy Lecithin']",10
luna protein cookie dough bar,"[['Soy Protein Isolate', ' Organic Rice Flour', ' Alkalized Cocoa'], ' Organic Evaporated Cane Juice', ['Organic Evaporated Cane Juice', ' Fractionated Palm Kernel Oil', ' Cocoa', ' Soy Lecithin And Organic Vanilla Extract'], ' Cocoa', ' Chocolate Chips (Evaporated Cane Juice', ' Cocoabutter', ' Natural Flavors)', ['Chicory Extract'], ' Glycerine', ' Macadamia Butter', ['Soy Protein Isolate', ' Organic Rice Flour', ' Alkalized Cocoa'], ' Alkalized Cocoa)', ' Salt']",13
clif whey protein bar salted caramel,"['WHEY PROTEIN CONCENTRATE', ' ORGANIC CASHEW BUTTER', ' ORGANIC TAPIOCA SYRUP', ' ORGANIC CASHEWS', ' VEGETABLE GLYCERIN', ' CHICORY FIBER SYRUP', ' WHEY PROTEIN ISOLATE', ' ORGANIC HIGH OLEIC SUNFLOWER OIL', ' ORGANIC PEA PROTEIN', ' RICE FLOUR', ' ORGANIC DRIED CANE SYRUP', ' PALM KERNEL OIL', ' NATURAL FLAVORS', ' ORGANIC RICE FLOUR', ' ORGANIC ROLLED OATS', ' ORGANIC BROWN RICE PROTEIN', ' SEA SALT', ' COCOA‡', ' RICE STARCH', ' NONFAT DRY MILK', ' SUNFLOWER LECITHIN', ['ANTIOXIDANT']]",22
clif whey protein bar peanut butter chocolate,"['WHEY PROTEIN CONCENTRATE', ' ORGANIC PEANUTS', ' ORGANIC PEANUT BUTTER', ' ORGANIC TAPIOCA SYRUP', ' VEGETABLE GLYCERIN', ' CHICORY FIBER SYRUP', ' NATURAL FLAVORS', ' ORGANIC PEA PROTEIN', ' ORGANIC HIGH OLEIC SUNFLOWER OIL', ' WHEY PROTEIN ISOLATE', ' RICE FLOUR', ' ORGANIC DRIED CANE SYRUP', ' PALM KERNEL OIL', ' ORGANIC RICE FLOUR', ' ORGANIC ROLLED OATS', ' ORGANIC BROWN RICE PROTEIN', ' ORGANIC AGAVE INULIN', ' COCOA‡', ' SEA SALT', ' RICE STARCH', ' NONFAT DRY MILK', ' SUNFLOWER LECITHIN', ['ANTIOXIDANT']]",23
apple pineapple fruit bar,"['Apples', ' Pineapples']",2
apple pear fruit bar,"['Apples', ' Pears']",2
apple banana fruit bar,"['Apples', ' Banana']",2
fruit bar 2 apples cinnamon,"['APPLES', ' CINNAMON']",2
apple blueberry fruit bar,"['Apples', ' Blueberries']",2
apple apricot fruit bar,"['Apples', ' Apricots']",2
apple cherry fruit bar,"['Apples', ' Cherries']",2
apple strawberry fruit bar,"['Apple', ' Strawberries']",2
apple mango fruit bar,"['Apples', ' Mangoes']",2
thinkthin creamy peanut butter bar,"[['Calcium Caseinate', ' Soy Protein Isolate', ' Whey Protein Isolate'], ' Whey Protein Isolate)', ['Maltitol', ' Cocoa Butter', ' Chocolate Liquor Sodium Caseinate', ' Dairy Oil', ' Soya Lecithin Natural Flavors', ' Salt'], ' Chocolate Liquor Sodium Caseinate', ' Soya Lecithin Natural Flavors', ' Glycerin', ' Maltitol Syrup', ' Ground Peanuts', ' Water', ' Peanut Flour', ' Natural Flavors', ' Soya Lecithin', ' Tricalcium Phosphate', ' Salt Vitamins And Minerals: Ascorbic Acid', ' D-Alpha Tocopherol', ' Niacinamide', ' Zinc Oxide', ' Vitamin A Palmitate', ' Electrolytic Iron', ' Calcium Pantothenate', ' Pyridoxine']",21
thinkthin cookies cream bar,"[['Maltitol', ' Cocoa Butter', ' Milk Fat', ' Sodium Caseinate', ' Soy Lecithin', ' Natural Flavors And Tocopherols'], ' Milk Fat', ' Protein Blend (Soy Protein Isolate', ' Soy Crisps (Soy Protein Isolate', ' Tapioca Starch', ' Glycerin', ' Maltitol', ' Ground Peanuts', ' Cocoa Powder', ' Water', ' Soy Flour', ' Brown Rice Flour', ' Canola Oil', ' Soy Lecithin', ' Chocolate', ' Liquid', ' Natural Flavors', ' Chicory Fiber', ' Sea Salt']",19
thinkthin chunky peanut butter bar,"[['Whey Protein Isolate', ' Soy Protein Isolate', ' Calcium Caseinate', ' Casein'], ' Calcium Caseinate', ' Glycerin', ['Maltitol', ' Cocoa Butter', ' Chocolate', ' Sodium Caseinate', ' Milk Fat', ' Soy Lecithin', ' Natural Flavors Salt'], ' Chocolate', ' Milk Fat', ' Natural Flavors Salt)', ' Maltitol', ' Peanuts', ['Soy Protein Isolate', ' Rice Flour', ' Salt'], ' Salt)', ' Water', ' Peanut Flour', ' Canola Oil Natural Flavors', ' Sea Salt']",15
thinkthin lemon delight high bar,"[['Soy Protein Isolate', ' Tapioca Starch'], ' Calcium Caseinate)', ['Maltitol', ' Cocoa Butter', ' Milk Fat', ' Sodium', ' Caseinate', ' Soy Lecithin', ' Natural Flavors', ' Tocopherols'], ' Milk Fat', ' Caseinate', ' Maltitol', ' Glycerin', ['Soy Protein Isolate', ' Tapioca Starch'], ' Almonds', ' Canola Oil', ' Water', ' Natural Flavors', ' Soy Lecithin', ' Sea Salt', ' Citric Acid', ' Asorbic Acid']",16
thinkthin brownie crunch bar,"[['Whey Protein Isolate', ' Calcium Caseinate', ' Soy Protein Isolate'], ' Soy Protein Isolate)', ' Glycerin', ['Maltitol And/Or Mannitol And/Or Lactitol', ' Cocoa Butter', ' Chocolate Liquor', ' Sodium Caseinate', ' Dairy Oil', ' Soya Lecithin', ' Natural Flavors', ' Salt'], ' Chocolate Liquor', ' Dairy Oil', ' Maltitol Syrup', ' Peanut Butter', ' Water', ' Peanuts', ['Isolated Soy Protein', ' Rice Flour', ' Malt', ' Salt'], ' Malt', ' Peanut Flour', ' Natural Flavors', ' Lecithin', ' And Tricalcium Phosphate Vitamins And Minterals: Ascorbic Acid', ' D-Alpha Tocopherol']",17
thinkthin white chocolate bar,"['Protein Blend', ' Whey Protein Isolate', ' Soy Protein Isolate', ' Calcium Caseinate [From Milk]', ' Glycerin', ' Coating', ' Maltitol', ' Cocoa Butter', ' Chocolate Liquor', ' Sodium Caseinate', ' Dairy Oil', ' Soya Lecithin', ' Natural Flavor)', ' Salt', ' Maltitol Syrup', ' Soy Crisps', ' Cocoa Powder', ' Calcium Carbonate', ' Ground Peanuts', ' Water', ' Canola Oil', ' Natural Flavors', ' Coffee Beans', ' Tricalcium Phosphate']",24
thinkthin high protein bar chocolate sea salt,"[['PEA PROTEIN', ' BROWN RICE PROTEIN', ' PUMPKIN PROTEIN'], ' PUMPKIN PROTEIN)', ' MALTITOL', ' VEGETABLE GLYCERIN', ['ORGANIC CHOCOLATE LIQUOR', ' EVAPORATED ORGANIC CANE SUGAR', ' ORGANIC COCOA BUTTER', ' ORGANIC VANILLA'], ' ORGANIC COCOA BUTTER', ' ALMONDS', ' ALKALIZED COCOA', ' SUNFLOWER OIL', ' NATURAL FLAVOR', ' SUNFLOWER LECITHIN', ' COCOA BUTTER', ' SEA SALT', ' ORGANIC STEVIA LEAF EXTRACT']",14
thinkthin chocolate fudge bar,"[['Calcium Caseinate', ' Whey Protein Isolate', ' Soy Protein Isolate', ' Hydrolyzed Collagen'], ' Soy Protein Isolate', ' Coating (Maltitol', ' Chocolate Liquor', ' Dairy Oil', ' Hydrogenated Starch Hydrolysate', ' Glycerin', ['Almonds'], ' Chocolate', ' Cocoa Powder', ' Lecithin', ' Tricalcium Phosphate', ['Vitamin C', ' Vitamin E', ' Niacin', ' Vitamin A', ' Iron', ' Zinc', ' Pantothenic Acid', ' Vitamin D', ' Vitamin B6', ' Copper', ' Riboflavin', ' Thiamin', ' Folic'], ' Niacin', ' Iron', ' Pantothenic Acid', ' Vitamin B6', ' Riboflavin', ' Folic']",19
thinkthin high protein bar chocolate mint,"[['PEA PROTEIN', ' RICE STARCH'], ' PUMPKIN PROTEIN)', ' MALTITOL', ' VEGETABLE GLYCERIN', ['ORGANIC CHOCOLATE LIQUOR', ' EVAPORATED ORGANIC CANE SUGAR', ' ORGANIC COCOA BUTTER', ' ORGANIC VANILLA'], ' ORGANIC COCOA BUTTER', ' ALKALIZED COCOA', ['EVAPORATED CANE SUGAR', ' ORGANIC CHOCOLATE LIQUOR', ' ORGANIC COCOA BUTTER', ' ORGANIC DEXTROSE', ' ORGANIC VANILLA'], ' ORGANIC COCOA BUTTER', ' PEA PROTEIN CRISPS (PEA PROTEIN', ' CHOCOLATE LIQUOR', ' NATURAL FLAVOR', ' SUNFLOWER OIL', ' ALMOND BUTTER', ' SUNFLOWER LECITHIN', ' COCOA BUTTER', ' SEA SALT', ' ORGANIC STEVIA LEAF EXTRACT']",18
blueberry almond,"[' Oats', ' Roasted Almonds', ' Agave Nectar', ' Brown Sugar', ' Dried Blueberries', ' Flax Seeds', ' Dark Chocolate', ' Coconut Oil', ' Sea Salt', ' Love']",10
cherry almond,"['Oats', ' Roasted Almonds', ' Agave Nectar', ' Brown Sugar', ' Dried Tart Cherries', ' Flax Seeds', ' Dark Chocolate', ' Coconut Oil', ' Sea Salt', ' Love']",10
crispy squares chocolate chip,"['CRISP RICE', ' CANE SUGAR SYRUP', ['CANE SUGAR', ' COCOA LIQUOR', ' COCOA BUTTER', ' VANILLA'], ' COCOA BUTTER', ' SUSTAINABLE PALM FRUIT OIL', ' VEGETABLE GLYCERIN', ' CANE SUGAR', ' COCOA POWDER', ['SUNFLOWER OIL', ' MIXED TOCOPHEROLS', ' ROSEMARY EXTRACT'], ' ROSEMARY EXTRACT)', ' SEA SALT', ['SPINACH', ' BROCCOLI', ' CARROTS', ' TOMATOES', ' BEETS', ' SHIITAKE MUSHROOMS'], ' CARROTS', ' BEETS', ' VANILLA FLAVOR', ' AGAR']",16
crispy squares vanilla,"['CRISP RICE', ' CANE SUGAR SYRUP', ' SUSTAINABLE PALM FRUIT OIL', ' VEGETABLE GLYCERIN', ' INULIN', ' CANE SUGAR', ['SUNFLOWER OIL', ' MIXED TOCOPHEROLS', ' ROSEMARY EXTRACT'], ' ROSEMARY EXTRACT)', ' SEA SALT', ['SPINACH', ' BROCCOLI', ' CARROTS', ' TOMATOES', ' BEETS', ' SHIITAKE MUSHROOMS'], ' CARROTS', ' BEETS', ' VANILLA FLAVOR', ' AGAR ORGANIC']",14
oatmeal raisin walnut clif bar,"['Organic Brown Rice Syrup', ' Organic Rolled Oats', ' Clif Pr', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Rice Starch', ' Barley Malt Extract]', ' Organic Soy Flour', ' Organic Roasted Soybeans'], ' Rice Starch', ' Organic Soy Flour', ' Organic Raisins', ' Organic Cane Syrup Walnuts', ['Organic Oat Fiber', ' Inulin [Chicory Extract]', ' Organic Milled Flaxseed', ' Organic Oat Bran', ' Organic Psyllium'], ' Organic Milled Flaxseed', ' Organic Psyllium)', ['Organic Roasted Soybeans', ' Organic Soybean Oil', ' Salt'], ' Salt)', ' Natural Flavors', ' Molasses Powder', ' Cinnamon', ' Sea Salt', ['Antioxidant']]",18
coolmint chocolate clif bar,"['Brown Rice Syrup', ['Soy Nuggets', ' [Soy Protein Isolate', ' Rice Flour', ' Malt Extract]', ' Soy Flour', ' Roasted Soybeans'], ' Rice Flour', ' Soy Flour', ' Rolled Oats', ' Evaporated Cane Juice', ' Almond Butter', ['Oat Flour', ' Evaporated Cane Sugar', ' Sunflower Oil', ' Cocoa Powder', ' Chocolate Liquor', ' Salt', ' Sodium Bicarbonate', ' Soy Lecithin', ' Natural Flavors'], ' Sunflower Oil', ' Chocolate Liquor', ' Sodium Bicarbonate', ' Natural Flavors)', ['Apple Fiber', ' Oat Fiber', ' Milled Flaxseed', ' Chicory Extract', ' Lemon Fiber', ' Psyllium'], ' Milled Flaxseed', ' Lemon Fiber', ' Cocoa Powder', ' Fig Paste', ' Sea Salt', ' Oil Of']",19
sierra trail clif bar,"['Organic Brown Rice Syrup', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Barley Malt Extract]', ' Organic Roasted Soybeans', ' Organic Soy Flour'], ' Barley Malt Extract]', ' Organic Soy Flour)', ' Organic Rolled Oats', ' Organic Peanuts', ['Dried Cane Syrup', ' Unsweetened Chocolate', ' Cocoa Butter', ' Soy Lecithin', ' Vanilla Extract'], ' Cocoa Butter', ' Vanilla Extract)', ' Organic Raisins', ' Organic Cane Syrup', ['Organic Peanuts', ' Salt'], ' Clifcrunch (Organic Oat Fiber', ' Organic Psyllium)', ' Roasted Pumpkin Seeds', ['Sunflower Seeds', ' Sunflower Oil'], ' Organic Date Paste', ' Sea Salt', ' Natural Flavors', ['Antioxidant']]",20
chocolate chip peanut crunch clif bar,"['Organic Brown Rice Syrup', ' Clifpro', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Barley Molt Extract'], ' Barley Molt Extract)', ' Organic Soy Flour', ' Organic Roasted Soybeans)', ' Organic Rolled Oats', ' Organic Cane Syrup', ['Organic Peanuts', ' Salt'], ' Chocolate Chips (Dried Cane Syrup', ' Cocoa Butter', ' Vanilla Extract)', ' Peanut Flour', ' Peanuts', ['Organic Oat Fiber', ' Apple Fiber', ' Inun [Chicory Extract'], ' Inun [Chicory Extract)', ' Organic Psyllium', ' Organic Milled Flaxseed)', ' Organic Date Paste', ' Natural Flavors', ' Sea Salt Vitamins &amp']",21
coconut chocolate chip clif bar,"['Organic Brown Rice Syrup', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Barley Malt Extract]', ' Organic Roasted Soybeans', ' Organic Soy Flour'], ' Barley Malt Extract]', ' Organic Soy Flour)', ' Organic Rolled Oats', ' Organic Cane Syrup', ['Dried Cane Syrup', ' Unsweetened Chocolate&#161']]",7
chocolate chip clif bar,"['Organic Brown Rice Syrup', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Barley Malt Extract]', ' Organic Roasted Soybeans', ' Organic Soy Flour'], ' Barley Malt Extract]', ' Organic Soy Flour)', ' Organic Rolled Oats', ['Organic Oats', ' Organic Dried Cane Syrup'], ' Chocolate Chips (Dried Cane Syrup', ' Cocoa Butter', ' Vanilla Extract)', ' Organic Cane Syrup', ['Organic Oat Fiber', ' Apple Fiber', ' Inulin [Chicory Extract]', ' Organic Milled Flaxseed', ' Psyllium'], ' Inulin [Chicory Extract]', ' Psyllium)', ' Organic Date Paste', ['Organic Roasted Soybeans', ' Organic Soybean Oil', ' Salt'], ' Salt)', ' Organic Sunflower Oil', ' Molasses Powder', ' Sea Salt', ' Natural Flavors', ' Cinnamon']",21
clif energy bar peanut butter banana dark chocolate,"['ORGANIC BROWN RICE SYRUP', ' SOY PROTEIN ISOLATE', ' ORGANIC PEANUTS', ' ORGANIC ROLLED OATS', ' ORGANIC CANE SYRUP', ' RICE FLOUR', ' ORGANIC PEANUT BUTTER', ' ORGANIC OAT FIBER', ' DRIED CANE SYRUP', ' UNSWEETENED CHOCOLATE‡', ' ORGANIC BANANA POWDER', ' ORGANIC ROASTED SOYBEANS', ' ORGANIC SOY FLOUR', ' ORGANIC DRIED BANANAS', ' SEA SALT', ' COCOA BUTTER‡', ' NATURAL FLAVORS', ' BARLEY MALT EXTRACT', ' SOY LECITHIN', ['ANTIOXIDANT']]",20
chocolate brownie clif bar,"['Organic Brown Rice Syrup', ' Organic Rolled Oats', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Barley Malt Extract]', ' Organic Roasted Soybeans', ' Organic Soy Flour'], ' Barley Malt Extract]', ' Organic Soy Flour)', ['Dried Cane Syrup', ' Unsweetened Chocolate&#161']]",6
white chocolate macadamia nut clif bar,"['Organic Brown Rice Syrup', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Barley Malt Extract]', ' Organic Roasted Soybeans', ' Organic Soy Flour'], ' Barley Malt Extract]', ' Organic Soy Flour)', ' Organic Rolled Oats', ['Organic Dried Cane Syrup', ' Cocoa Butter&#161']]",6
nuts seeds clif bar,"['Organic Brown Rice Syrup', ' Organic Rolled Oats', ['Soy Protein Isolate', ' Rice Flour', ' Barley Malt Extract'], ' Barley Malt Extract)', ' Sunflower Seeds', ' Organic Almonds', ' Organic Cane Syrup', ' Organic Peanut Butter', ' Organic Roasted Soybeans', ' Organic Pumpkin Seeds', ' Organic Soy Flour', ' Organic Sunflower Seed Butter', ' Organic Oat Fiber', ' Natural Flavors', ' Sea Salt', ['Antioxidant']]",16
blueberry crisp clif bar,"['Organic Brown Rice Syrup', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Barley Malt Extract]', ' Organic Roasted Soybeans', ' Soy Flour'], ' Barley Malt Extract]', ' Soy Flour)', ' Organic Rolled Oats', ['Organic Evaporated Cane Juice', ' Blueberry Puree Concentrate', ' Brown Rice Syrup', ' Pectin', ' Citric Acid', ' Sodium Citrate', ' Natural Flavor'], ' Brown Rice Syrup', ' Citric Acid', ' Natural Flavor)', ' Organic Toasted Oats', ['Organic Oats', ' Organic Evaporated Cane Jiuce'], ' Organic Dry Roasted Almonds)', ['Organic Oat Fiber', ' Inulin [Chicory Extract]', ' Organic Milled'], ' Organic Milled']",14
peanut toffee buzz clif bar,"['Organic Brown Rice Syrup', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Barley Malt Extract]', ' Organic Soy Flour', ' Organic Roasted Soybeans'], ' Barley Malt Extract]', ' Organic Roasted Soybeans)', ' Organic Rolled Oats', ' Organic Cane Syrup', ['Organic Peanuts', ' Salt'], ' Organic Peanuts', ' Peanut Flour', ['Organic Oat Fiber', ' Inulin [Chicory Extract]', ' Organic Milled Flaxseed', ' Organic Oat Bran', ' Organic Psyllium'], ' Organic Milled Flaxseed', ' Organic Psyllium)', ['Organic Dried Cane Syrup', ' Cocoa Butter', ' Soy Flour', ' Soy Lecithin', ' Organic Vanilla Extract'], ' Organic Cocoa Butter', ' Salt', ' Organic Date Paste', ['Organic Dried Cane Syrup', ' Cocoa Butter', ' Soy Flour', ' Soy Lecithin', ' Organic Vanilla Extract'], ' Soy Flour', ' Organic Vanilla Extract)', ' Natural Flavors', ' Sea Salt', ['50Mg Caffeine Equivalent']]",22
peanut butter crunch clif bar 41011_1,"['Organic Brown Rice Syrup', ['Soy Rice Crisps [Soy Protein Isolate', ' Rice Flour', ' Barley Malt Extract]', ' Organic Soy Flour', ' Organic Roasted Soybeans'], ' Barley Malt Extract]', ' Organic Roasted Soybeans)', ' Organic Rolled Oats', ['Organic Oats', ' Organic Dried Cane Syrup', ' Ascorbic Acid', ' Natural Vitamin E [Antioxidant]'], ' Ascorbic Acid', ' Organic Cane Syrup', ['Organic Peanuts', ' Salt'], ' Peanut Flour', ' Peanuts', ['Apple Fiber', ' Organic Oat Fiber', ' Inulin [Chicory Extract]', ' Organic Milled Flaxseed', ' Psyllium'], ' Inulin [Chicory Extract]', ' Psyllium)', ' Organic Date Paste', ' Natural Flavors', ' Sea Salt Vitamins &amp']",17
spirulina ginseng nut balls,"['Almonds', ' GF Oats', ['Dietary Fiber'], ' Fruit Juice', ' GF Natural Grain Dextrins', ['Organic Brown Rice', ' Organic Brown Rice Syrup', ' Sea Salt'], ' Sea Salt)', ' Organic Agave Syrup', ' Sesame Seeds', ' Raisins', ' Citrus Fiber', ' Rice Bran', ' Spirulina', ' Vanilla Extract', ' Panax Ginseng', ' Natural Flavors', ['Natural Vitamin E']]",17
wheat free blueberry fruit bars,"[['Fruit Juice Concentrate [Peach', ' Pear', ' Pineapple', ' Apple]', ' Blueberries', ' Apples', ' Inulin', ' Tapioca Starch', ' Apple Powder', ' Natural Flavors', ' Citric Acid', ' Pectin', ' Locust Bean Gum', ' Organic Rice Flour', ' Red Cabbage Extract For Color'], ' Pineapple', ' Blueberries', ' Inulin', ' Apple Powder', ' Citric Acid', ' Locust Bean Gum', ' Red Cabbage Extract For Color)', ['Fruit Juices', ' Natural Grain Dextrins'], ' Gluten-Free Oats', ['Potato Starch', ' Brown Rice Flour', ' Stone Ground Sorghum Flour', ' Tapioca Flour'], ' Stone Ground Sorghum Flour', ' Safflower Oil', ['Dietary Fiber'], ' Water', ' Guar Gum', ' Xanthan Gum', ' Sea Salt', ' Cinnamon', ' Baking Soda', ' Ginger']",21
wheat free strawberry fruit bars,"[['Pear', ' Pineapple', ' Apple', ' Peach'], ' Apple', ' Apple Powder', ' Inulin', ' Tapioca Starch', ' Strawberries', ' Natural Flavor', ' Evaporated Apples', ' Pectin', ' Citric Acid', ' Red Beet Juice Concentrate For Color', ' Locust Bean Gum', ' Red Cabbage Extract And Annatto For Color]', ['Fruit Juices', ' Natural Grain Dextrins'], ' Gluten-Free Oats', ['Potato Starch', ' Brown Rice Flour', ' Stone Ground Sorghum Flour', ' Tapioca Flour'], ' Stone Ground Sorghum Flour', ' Safflower Oil', ['Dietary Fiber'], ' Water', ' Guar Gum', ' Xanthan Gum', ' Sea Salt', ' Cinnamon', ' Baking Soda', ' Ginger']",26
vanilla yogurt bar,"[['Isolated Soy Protein', ' Rice Flour', ' Malt And Salt'], ' Malt And Salt)', ['Beet Sugar', ' Water', ' Milk Solids Nonfat And Milk Fat'], ' Milk Solids Nonfat And Milk Fat)', ['Rice Flour', ' Sugar', ' Malt Extract And Salt'], ' Malt Extract And Salt)', ['Dehydrated Cane Juice', ' Palm Kernel Oil', ' Whey', ' Nonfat Milk', ' Soy Lecithin'], ' Whey', ' Soy Lecithin)', ' Corn Syrup', ' Oatmeal', ' Brown Rice Syrup', ' Fructose', ' Soy Protein Isolate', ' Maltodextrin', ' Soy Fiber', ' Acacia Gum', ' Microcrystalline Cellulose', ' Guar Gum And Natural Flavors']",19
nugo slim raspberry truffle bar,"[['Soy Protein', ' Tapioca', ' Calcium Carbonate'], ' Calcium Carbonate)', ' Whey Protein Isolate', ' Calcium Casemate', ' Rice Protein]', ' Chicory Root', ' Glycerine', ['Chocolate Liquor', ' Sugar', ' Cocoa Butter', ' Vanilla'], ' Cocoa Butter', ' Freeze Dried Raspberries', ' Chocolate Liquor', ' Cocoa Powder And Natural Flavors']",12
orange smoothie bar,"[['Isolated Soy Protein', ' Rice Flour', ' Tapioca Starch', ' Malt And Salt'], ' Tapioca Starch', ' Sweetened Condensed Skim Milk (Beet Sugar', ' Milk Solids Nonfat And Milk Fat)', ['Rice Flour', ' Sugar', ' Malt Extract And Salt'], ' Malt Extract And Salt)', ['Dehydrated Cane Juice', ' Palm Kernel Oil', ' Whey', ' Nonfat Milk', ' Yogurt Powder'], ' Whey', ' Yogurt Powder)', ' Corn Syrup', ' Oatmeal', ' Brown Rice Syrup', ' Soy Protein Isolate', ' Fructose', ' Maltodextrin', ' Soy Fiber', ' Acacia Gum', ' Microcrystalline Cellulose', ' Guar Gum', ' Orange Oil And Natural Flavors']",20
bar slim espresso,"[['NON-GMO SOY PROTEIN', ' TAPIOCA', ' CALCIUM CARBONATE'], ' CALCIUM CARBONATE)', ' NON-GMO SOY PROTEIN', ' NON-GMO RICE PROTEIN]', ' CHICORY ROOT', ['CHOCOLATE LIQUOR', ' CANE SUGAR', ' COCOA BUTTER', ' VANILLA'], ' COCOA BUTTER', ' VEGETABLE GLYCERINE', ' CHOCOLATE LIQUOR', ' COFFEE BEANS', ' ALKALIZED COCOA', ' ALMONDS', ' PEANUTS', ' RICE BRAN', ' NATURAL FLAVORS', ' MICROCRYSTALLINE CELLULOSE', ' GUAR GUM', ' SOYBEAN OIL', ' SALT']",19
bar slim brownie crunch,"[['SOY PROTEIN', ' TAPIOCA STARCH', ' SALT'], ' SALT)', ' WHEY PROTEIN ISOLATE', ' CALCIUM CASEINATE', ' RICE PROTEIN]', ' CHICORY ROOT', ['CHOCOLATE LIQUOR', ' CANE SUGAR', ' COCOA BUTTER', ' VANILLA'], ' COCOA BUTTER', ' VEGETABLE GLYCERINE', ' ALMONDS', ' ALKALIZED COCOA', ' PEANUTS', ' CHOCOLATE LIQUOR', ' RICE BRAN', ' NATURAL FLAVORS']",15
bar slim crunchy peanut butter,"[['SOY PROTEIN', ' TAPIOCA STARCH', ' SALT'], ' SALT)', ' RICE PROTEIN', ' SOY PROTEIN]', ['CHOCOLATE LIQUOR', ' CANE SUGAR', ' COCOA BUTTER'], ' COCOA BUTTER)', ' CHICORY ROOT', ' VEGETABLE GLYCERINE', ' PEANUTS', ' PEANUT FLOUR', ' ALMONDS', ' CHOCOLATE LIQUOR', ' RICE BRAN', ' NATURAL FLAVORS', ' MICROCRYSTALLINE CELLULOSE', ' PEANUT EXTRACT']",16
nugo slim bar chocolate mint,"[['SOY PROTEIN', ' TAPIOCA', ' SALT'], ' SALT)', ' SOY PROTEIN', ' RICE PROTEIN]', ['CHOCOLATE LIQUOR', ' CANE SUGAR', ' COCOA BUTTER'], ' COCOA BUTTER)', ' CHICORY ROOT', ' VEGETABLE GLYCERINE', ' ALKALIZED COCOA', ' RICE BRAN', ' MICROCRYSTALLINE CELLULOSE', ' NATURAL FLAVORS', ' PEPPERMINT EXTRACT']",13
nugo slim bar toasted coconut,"[['SOY PROTEIN', ' TAPIOCA', ' SALT'], ' SALT)', ' SOY PROTEIN', ' RICE PROTEIN]', ['CHOCOLATE LIQUOR', ' CANE SUGAR', ' COCOA BUTTER'], ' COCOA BUTTER)', ' CHICORY ROOT', ' VEGETABLE GLYCERINE', ['COCONUT', ' CANE SUGAR', ' DEXTROSE'], ' ALKALIZED COCOA', ' NATURAL FLAVORS', ' RICE BRAN', ' MICROCRYSTALLINE CELLULOSE']",13
